month_year,adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price
1-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2007,9150.7401
2-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2007,8486.440999999999
3-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2007,7993.549
4-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2007,8732.9076
5-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2007,9106.7251
6-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2007,8559.0
7-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2007,9100.0
8-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2007,9611.0
9-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2007,10300.0
10-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2007,9944.0
11-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2007,9726.0
12-2007,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2007,10041.0
1-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2008,10853.0
2-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2008,10439.0
3-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2008,11152.0
4-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2008,12103.0
5-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2008,11908.0
6-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2008,11656.0
7-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2008,13086.0
8-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2008,13499.0
9-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2008,14306.0
10-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2008,14386.0
11-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2008,13651.0
12-2008,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2008,13009.0
1-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2009,12836.0
2-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2009,12520.0
3-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2009,12638.0
4-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2009,12701.0
5-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2009,12426.1858
6-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2009,12421.9523
7-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2009,13320.9615
8-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2009,13799.1841
9-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2009,13003.0
10-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2009,12500.0
11-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2009,12170.0
12-2009,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2009,12794.0
1-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2010,12374.0
2-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2010,12199.0
3-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2010,12607.0
4-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2010,12796.0
5-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2010,12313.0
6-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2010,12997.0
7-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2010,14293.0
8-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2010,14296.0
9-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2010,13907.0
10-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2010,13500.0
11-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2010,13574.0
12-2010,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2010,14050.0
1-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2011,14008.0
2-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2011,14021.0
3-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2011,14660.0
4-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2011,14116.0
5-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2011,14001.0
6-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2011,14859.0
7-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2011,16018.0
8-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2011,15667.0
9-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2011,14895.0
10-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2011,14134.0
11-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2011,14672.0
12-2011,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2011,15319.0
1-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2012,16079.0
2-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2012,16331.0
3-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2012,15703.0
4-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2012,15056.0
5-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2012,15141.0
6-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2012,15546.0
7-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2012,17077.0
8-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2012,16139.0
9-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2012,15507.0
10-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2012,15184.0
11-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2012,15391.0
12-2012,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2012,16123.0
1-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2013,17558.0
2-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2013,18018.0
3-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2013,16310.0
5-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2013,16460.0
6-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2013,17583.0
7-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2013,18868.0
8-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2013,18640.0
9-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2013,17652.0
10-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2013,16799.0
11-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2013,16144.0
12-2013,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2013,16785.0
1-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2014,18314.0
2-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2014,18330.0
3-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2014,16129.0
4-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2014,16187.0
5-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2014,17142.0
6-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2014,18172.0
7-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2014,18565.0
8-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2014,18285.0
9-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2014,18199.0
10-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2014,17671.0
11-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2014,17636.0
12-2014,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2014,18599.0
1-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2015,20496.0
2-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2015,20016.0
3-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2015,18225.0
4-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2015,17964.0
5-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2015,19065.0
6-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2015,20350.0
7-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2015,19512.0
8-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2015,20345.0
9-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2015,20194.0
10-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2015,19079.0
11-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2015,19379.0
12-2015,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2015,21156.0
1-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2016,22760.0
2-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2016,22007.0
3-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2016,20009.0
4-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2016,19361.0
5-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2016,19965.0
6-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2016,21135.0
7-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2016,20786.0
8-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2016,20815.0
9-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2016,19897.0
10-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2016,19374.0
11-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2016,18909.0
12-2016,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2016,20654.0
1-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2017,20590.0
2-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2017,19703.0
3-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2017,19181.0
4-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2017,19008.0
5-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2017,20515.0
6-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2017,20439.0
8-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2017,21375.0
9-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2017,20811.0
10-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2017,20395.0
11-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2017,20772.0
12-2017,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2017,23138.0
1-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2018,22990.0
2-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2018,21808.0
3-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2018,21396.0
4-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2018,21681.0
5-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2018,23550.0
6-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2018,22688.0
7-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2018,25100.0
8-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2018,23243.0
9-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2018,22195.0
10-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2018,21234.0
11-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2018,21565.0
12-2018,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2018,24120.0
1-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,1,2019,24422.0
2-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,2,2019,23015.0
3-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,3,2019,22329.0
4-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,4,2019,22811.0
5-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,5,2019,23443.0
6-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,6,2019,22972.0
7-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,7,2019,23062.0
8-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,8,2019,23090.0
9-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,9,2019,22303.0
10-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,10,2019,21411.0
11-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,11,2019,21809.0
12-2019,116.0,Indonesia,0,,974,National Average,92,Eggs - Retail,0.0,IDR,15,Retail,5,KG,12,2019,24221.0
1-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,1,2007,5804.2901
2-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,2,2007,5827.0
3-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,3,2007,5857.0
4-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,4,2007,5895.0
5-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,5,2007,5931.0
6-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,6,2007,6064.0
7-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,7,2007,6398.0
8-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,8,2007,6547.0
9-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,9,2007,6643.0
10-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,10,2007,6708.0
11-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,11,2007,6729.0
12-2007,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,12,2007,6791.0
1-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,1,2008,6855.0
2-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,2,2008,6912.0
3-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,3,2008,6987.0
4-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,4,2008,7005.0
5-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,5,2008,7030.0
6-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,6,2008,7085.0
7-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,7,2008,7113.0
8-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,8,2008,7136.0
9-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,9,2008,7184.0
10-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,10,2008,7223.0
11-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,11,2008,7235.0
12-2008,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,12,2008,7240.0
1-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,1,2009,7260.0
2-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,2,2009,7279.0
3-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,3,2009,7287.0
4-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,4,2009,7271.0
5-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,5,2009,7271.8173
6-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,6,2009,7267.7003
7-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,7,2009,7255.5521
8-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,8,2009,7246.8454
9-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,9,2009,7243.0
10-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,10,2009,7242.0
11-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,11,2009,7235.0
12-2009,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,12,2009,7236.0
1-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,1,2010,7269.0
2-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,2,2010,7344.0
3-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,3,2010,7393.0
4-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,4,2010,7394.0
5-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,5,2010,7404.0
6-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,6,2010,7419.0
7-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,7,2010,7429.0
8-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,8,2010,7459.0
9-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,9,2010,7499.0
10-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,10,2010,7515.0
11-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,11,2010,7531.0
12-2010,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,12,2010,7539.0
1-2011,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,1,2011,7542.0
2-2011,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,2,2011,7559.0
3-2011,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,3,2011,7617.0
4-2011,116.0,Indonesia,0,,974,National Average,95,Milk (condensed) - Retail,0.0,IDR,15,Retail,19,385 G,4,2011,7643.0
